attribute,category,bundles,bundle_specific_attribute,normalized_freq,importance_rating,columnwise_similarity
makes a buzzing sound,kitchen utensils,2,True,0.020661,1.833333,0.388889
makes a buzzing sound,tools,2,True,0.020661,4.166667,0.388889
makes a buzzing sound,vehicles,2,True,0.020661,,0.388889
can cut you,kitchen utensils,,False,0.008264,3.750000,0.000000
can cut you,tools,,False,0.008264,,0.000000
can cut you,weapons,,False,0.008264,,0.000000
is busy,vehicles,,False,0.002755,4.083333,0.000000
drives under ground,vehicles,,False,0.020661,4.916667,0.000000
the driver is very vulnerable on the road,tools,,False,0.000000,,0.000000
the driver is very vulnerable on the road,vehicles,,False,0.000000,4.166667,0.000000
is odourless,clothing,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,musical instruments,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,tools,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,vehicles,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,weapons,"1, 2, 3, 4, 5, 6",False,0.005510,2.333333,1.000000
is easy to wash,clothing,"1, 4",False,0.006887,,0.625000
is easy to wash,kitchen utensils,"1, 4",False,0.006887,3.916667,0.625000
is easy to wash,tools,"1, 4",False,0.006887,,0.625000
is easy to wash,weapons,"1, 4",False,0.006887,,0.625000
is yellow,clothing,,False,0.024793,,0.000000
is yellow,musical instruments,,False,0.024793,,0.000000
is yellow,tools,,False,0.024793,1.833333,0.000000
shrinks when washed,clothing,4,True,0.000000,4.000000,0.800000
shrinks when washed,kitchen utensils,4,True,0.000000,,0.800000
does not weigh much,clothing,"1, 2, 4, 5, 6",False,0.015152,2.833333,0.918519
does not weigh much,kitchen utensils,"1, 2, 4, 5, 6",False,0.015152,,0.918519
does not weigh much,musical instruments,"1, 2, 4, 5, 6",False,0.015152,3.166667,0.918519
does not weigh much,tools,"1, 2, 4, 5, 6",False,0.015152,,0.918519
does not weigh much,vehicles,"1, 2, 4, 5, 6",False,0.015152,,0.918519
does not weigh much,weapons,"1, 2, 4, 5, 6",False,0.015152,2.000000,0.918519
whistles when water boils,kitchen utensils,2,True,0.001377,3.916667,0.200000
is white,clothing,"2, 3, 4",False,0.110193,1.833333,0.571429
is white,kitchen utensils,"2, 3, 4",False,0.110193,2.250000,0.571429
is white,musical instruments,"2, 3, 4",False,0.110193,,0.571429
is white,tools,"2, 3, 4",False,0.110193,,0.571429
is white,vehicles,"2, 3, 4",False,0.110193,1.500000,0.571429
is beautiful,clothing,"4, 5",False,0.071625,3.416667,0.800000
is beautiful,musical instruments,"4, 5",False,0.071625,4.666667,0.800000
is beautiful,vehicles,"4, 5",False,0.071625,3.250000,0.800000
has a grillfunction,kitchen utensils,,False,0.002755,3.416667,0.000000
has a grillfunction,vehicles,,False,0.002755,,0.000000
constitutes a whole,clothing,"1, 2, 3, 4, 5, 6",False,0.013774,2.333333,1.000000
constitutes a whole,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.013774,,1.000000
constitutes a whole,musical instruments,"1, 2, 3, 4, 5, 6",False,0.013774,,1.000000
constitutes a whole,tools,"1, 2, 3, 4, 5, 6",False,0.013774,,1.000000
constitutes a whole,vehicles,"1, 2, 3, 4, 5, 6",False,0.013774,,1.000000
constitutes a whole,weapons,"1, 2, 3, 4, 5, 6",False,0.013774,,1.000000
