attribute,category,bundles,bundle_specific_attribute,normalized_freq,importance_rating,columnwise_similarity
can go into the washing-machine,clothing,2,True,0.006887,5.083333,0.875000
can go into the washing-machine,kitchen utensils,2,True,0.006887,,0.875000
to grate cheese,kitchen utensils,,False,0.011019,4.333333,0.000000
goes fast,kitchen utensils,5,True,0.121212,,0.647059
goes fast,vehicles,5,True,0.121212,5.583333,0.647059
is odourless,clothing,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,kitchen utensils,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,musical instruments,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,tools,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,vehicles,"1, 2, 3, 4, 5, 6",False,0.005510,,1.000000
is odourless,weapons,"1, 2, 3, 4, 5, 6",False,0.005510,2.333333,1.000000
has lights,kitchen utensils,5,True,0.009642,,0.657143
has lights,vehicles,5,True,0.009642,6.083333,0.657143
has lights,weapons,5,True,0.009642,,0.657143
can be used as weapon,kitchen utensils,"1, 3, 6",False,0.278237,2.416667,0.573171
can be used as weapon,tools,"1, 3, 6",False,0.278237,4.333333,0.573171
can be used as weapon,vehicles,"1, 3, 6",False,0.278237,,0.573171
can be used as weapon,weapons,"1, 3, 6",False,0.278237,6.333333,0.573171
is yellow,clothing,,False,0.024793,,0.000000
is yellow,musical instruments,,False,0.024793,,0.000000
is yellow,tools,,False,0.024793,1.833333,0.000000
used for murding,kitchen utensils,6,True,0.042700,,0.500000
used for murding,tools,6,True,0.042700,,0.500000
used for murding,vehicles,6,True,0.042700,,0.500000
used for murding,weapons,6,True,0.042700,6.666667,0.500000
is white,clothing,"2, 5",False,0.110193,1.833333,0.551282
is white,kitchen utensils,"2, 5",False,0.110193,2.250000,0.551282
is white,musical instruments,"2, 5",False,0.110193,,0.551282
is white,tools,"2, 5",False,0.110193,,0.551282
is white,vehicles,"2, 5",False,0.110193,1.500000,0.551282
is beautiful,clothing,"2, 4",False,0.071625,3.416667,0.790323
is beautiful,musical instruments,"2, 4",False,0.071625,4.666667,0.790323
is beautiful,vehicles,"2, 4",False,0.071625,3.250000,0.790323
used to beat,kitchen utensils,,False,0.001377,4.500000,0.000000
used to beat,tools,,False,0.001377,,0.000000
used to beat,weapons,,False,0.001377,,0.000000
used in a fight,kitchen utensils,6,True,0.055096,,0.720000
used in a fight,tools,6,True,0.055096,,0.720000
used in a fight,vehicles,6,True,0.055096,,0.720000
used in a fight,weapons,6,True,0.055096,6.250000,0.720000
protects against the wind,clothing,,False,0.004132,6.083333,0.000000
protects against the wind,vehicles,,False,0.004132,,0.000000
used daily,clothing,"1, 5",False,0.008264,,0.460526
used daily,kitchen utensils,"1, 5",False,0.008264,5.500000,0.460526
used daily,vehicles,"1, 5",False,0.008264,,0.460526
is a means of transportation,tools,5,True,0.173554,,0.906250
is a means of transportation,vehicles,5,True,0.173554,6.250000,0.906250
is a means of transportation,weapons,5,True,0.173554,,0.906250
